,video_name,is_name,is_comic,comic_name,tokens
916,Harry Roselmack la recette du dimanche - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Harry"", ""Roselmack"", ""la"", ""recette"", ""du"", ""dimanche"", ""-"", ""L'"", ""Instant"", ""M""]"
917,"Alain David : ""Nous voulons une pression beaucoup plus forte de la France sur la Chine""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Alain"", ""David"", "":"", ""\""Nous"", ""voulons"", ""une"", ""pression"", ""beaucoup"", ""plus"", ""forte"", ""de"", ""la"", ""France"", ""sur"", ""la"", ""Chine\""""]"
918,Pourquoi l'éruption du volcan aux Tonga est aussi impressionnante que surprenante,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Pourquoi"", ""l'"", ""\u00e9ruption"", ""du"", ""volcan"", ""aux"", ""Tonga"", ""est"", ""aussi"", ""impressionnante"", ""que"", ""surprenante""]"
919,La Master Classe d'Aïssa Maïga : Moi Tonya,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""La"", ""Master"", ""Classe"", ""d'"", ""A\u00efssa"", ""Ma\u00efga"", "":"", ""Moi"", ""Tonya""]"
920,Retrait d'Arnaud Montebourg bras droit du Pape François et nouveau jeu de mots- Le Journal de 17h17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""Retrait"", ""d'"", ""Arnaud"", ""Montebourg"", ""bras"", ""droit"", ""du"", ""Pape"", ""Fran\u00e7ois"", ""et"", ""nouveau"", ""jeu"", ""de"", ""mots-"", ""Le"", ""Journal"", ""de"", ""17h17""]"
921,Jambon-Beurre ou beurre-jambon La chronique langue de Laélia Véron -,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Jambon-Beurre"", ""ou"", ""beurre-jambon"", ""La"", ""chronique"", ""langue"", ""de"", ""La\u00e9lia"", ""V\u00e9ron"", ""-""]"
922,"""Monsieur le Président"" : Gauvain Sers carte blanche inédite","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Monsieur"", ""le"", ""Pr\u00e9sident\"""", "":"", ""Gauvain"", ""Sers"", ""carte"", ""blanche"", ""in\u00e9dite""]"
923,"Edouard Baer : ""Entre gens d'une même génération on joue à qui a le moins mal vieilli""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Edouard"", ""Baer"", "":"", ""\""Entre"", ""gens"", ""d'"", ""une"", ""m\u00eame"", ""g\u00e9n\u00e9ration"", ""on"", ""joue"", ""\u00e0"", ""qui"", ""a"", ""le"", ""moins"", ""mal"", ""vieilli\""""]"
924,Olivier Dubois n'est pas à Ibiza - La chronique de Waly Dia,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[""Waly Dia""]","[""Olivier"", ""Dubois"", ""n'"", ""est"", ""pas"", ""\u00e0"", ""Ibiza"", ""-"", ""La"", ""chronique"", ""de"", ""Waly"", ""Dia""]"
925,"""Après le 10 Downing Street meilleure boite de Londres l’Elysée est noté meilleur camping de Paris""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Apr\u00e8s"", ""le"", ""10"", ""Downing"", ""Street"", ""meilleure"", ""boite"", ""de"", ""Londres"", ""l\u2019Elys\u00e9e"", ""est"", ""not\u00e9"", ""meilleur"", ""camping"", ""de"", ""Paris\""""]"
926,"Maya Noël : ""On est passés du statut de pigeons à celui de licornes""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Maya"", ""No\u00ebl"", "":"", ""\""On"", ""est"", ""pass\u00e9s"", ""du"", ""statut"", ""de"", ""pigeons"", ""\u00e0"", ""celui"", ""de"", ""licornes\""""]"
927,"Mathias Vicherat : ""À Sciences Po on peut conjuguer excellence et égalité des chances""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Mathias"", ""Vicherat"", "":"", ""\""\u00c0"", ""Sciences"", ""Po"", ""on"", ""peut"", ""conjuguer"", ""excellence"", ""et"", ""\u00e9galit\u00e9"", ""des"", ""chances\""""]"
928,"Christiane Taubira : ""Je suis celle qui accepte les risques d’une investiture citoyenne""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Christiane"", ""Taubira"", "":"", ""\""Je"", ""suis"", ""celle"", ""qui"", ""accepte"", ""les"", ""risques"", ""d\u2019une"", ""investiture"", ""citoyenne\""""]"
929,Alain Mabanckou : comment mettre en scène la question noire en France - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Alain"", ""Mabanckou"", "":"", ""comment"", ""mettre"", ""en"", ""sc\u00e8ne"", ""la"", ""question"", ""noire"", ""en"", ""France"", ""-"", ""L'"", ""Instant"", ""M""]"
930,Réacteurs nucléaires à l'arrêt : causes conséquences et critiques,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""R\u00e9acteurs"", ""nucl\u00e9aires"", ""\u00e0"", ""l'"", ""arr\u00eat"", "":"", ""causes"", ""cons\u00e9quences"", ""et"", ""critiques""]"
931,Les sondages c’est de la drogue - En toute subjectivité Cécile Duflot,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Les"", ""sondages"", ""c\u2019est"", ""de"", ""la"", ""drogue"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9"", ""C\u00e9cile"", ""Duflot""]"
932,"""Le village de Bamboula"" : le dernier zoo humain en France - Capture d'écrans","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Le"", ""village"", ""de"", ""Bamboula\"""", "":"", ""le"", ""dernier"", ""zoo"", ""humain"", ""en"", ""France"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
933,Le questionnaire Jupiproust de Martin Maissonier,"[0, 0, 0, 0, 0, 0]",1,[],"[""Le"", ""questionnaire"", ""Jupiproust"", ""de"", ""Martin"", ""Maissonier""]"
934,Cancel Moliere - La chronique de Thomas Vdb,"[0, 0, 0, 0, 0, 0, 0, 0]",1,"[""Thomas Vdb""]","[""Cancel"", ""Moliere"", ""-"", ""La"", ""chronique"", ""de"", ""Thomas"", ""Vdb""]"
935,Arnaud Montebourg Blue Monday et classes trop bruyantes - Le Journal de 17h17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""Arnaud"", ""Montebourg"", ""Blue"", ""Monday"", ""et"", ""classes"", ""trop"", ""bruyantes"", ""-"", ""Le"", ""Journal"", ""de"", ""17h17""]"
936,Les bonnes nouvelles de la Planète du 14 janvier 2022,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Les"", ""bonnes"", ""nouvelles"", ""de"", ""la"", ""Plan\u00e8te"", ""du"", ""14"", ""janvier"", ""2022""]"
937,"Pr Arnaud Fontanet : ""Le scénario du pire s’éloigne""","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Pr"", ""Arnaud"", ""Fontanet"", "":"", ""\""Le"", ""sc\u00e9nario"", ""du"", ""pire"", ""s\u2019\u00e9loigne\""""]"
938,"Sandrine Kiberlain : ""On écrit avec ce qu'on est ce qu'on trimballe depuis toujours""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Sandrine"", ""Kiberlain"", "":"", ""\""On"", ""\u00e9crit"", ""avec"", ""ce"", ""qu'"", ""on"", ""est"", ""ce"", ""qu'"", ""on"", ""trimballe"", ""depuis"", ""toujours\""""]"
939,"Stéphanie Dayan : ""Une hausse des salaires de 16% en moyenne ce n'est jamais suffisant""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""St\u00e9phanie"", ""Dayan"", "":"", ""\""Une"", ""hausse"", ""des"", ""salaires"", ""de"", ""16%"", ""en"", ""moyenne"", ""ce"", ""n'"", ""est"", ""jamais"", ""suffisant\""""]"
940,Anne Nivat face à la France - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Anne"", ""Nivat"", ""face"", ""\u00e0"", ""la"", ""France"", ""-"", ""L'"", ""Instant"", ""M""]"
941,"Luc Rouban : ""Le gros problème actuel c'est le déphasage entre l'offre politique et la demande""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Luc"", ""Rouban"", "":"", ""\""Le"", ""gros"", ""probl\u00e8me"", ""actuel"", ""c'"", ""est"", ""le"", ""d\u00e9phasage"", ""entre"", ""l'"", ""offre"", ""politique"", ""et"", ""la"", ""demande\""""]"
942,"""C'est dur"" : Nicolas Dupont-Aignan Nathalie Arthaud et Hélène Thouy n'ont pas les 500 parrainages","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""C'"", ""est"", ""dur\"""", "":"", ""Nicolas"", ""Dupont-Aignan"", ""Nathalie"", ""Arthaud"", ""et"", ""H\u00e9l\u00e8ne"", ""Thouy"", ""n'"", ""ont"", ""pas"", ""les"", ""500"", ""parrainages""]"
943,"400e anniversaire du baptême de Molière : ""Il a été l'ancêtre des stand-uppers"" selon Georges Forest","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""400e"", ""anniversaire"", ""du"", ""bapt\u00eame"", ""de"", ""Moli\u00e8re"", "":"", ""\""Il"", ""a"", ""\u00e9t\u00e9"", ""l'"", ""anc\u00eatre"", ""des"", ""stand-uppers\"""", ""selon"", ""Georges"", ""Forest""]"
944,Grève des enseignants union de la gauche et Zorro de la chirurgie - Le Journal de 17h17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""Gr\u00e8ve"", ""des"", ""enseignants"", ""union"", ""de"", ""la"", ""gauche"", ""et"", ""Zorro"", ""de"", ""la"", ""chirurgie"", ""-"", ""Le"", ""Journal"", ""de"", ""17h17""]"
945,Le Débat Eco : les gauches sont-elles réconciliables sur le plan économique,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""D\u00e9bat"", ""Eco"", "":"", ""les"", ""gauches"", ""sont-elles"", ""r\u00e9conciliables"", ""sur"", ""le"", ""plan"", ""\u00e9conomique""]"
946,Les 400 ans de la naissance de Molière avec Claude Mathieu et Séphora Pondi,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Les"", ""400"", ""ans"", ""de"", ""la"", ""naissance"", ""de"", ""Moli\u00e8re"", ""avec"", ""Claude"", ""Mathieu"", ""et"", ""S\u00e9phora"", ""Pondi""]"
947,"Gérald Bronner : ""Faisons de l'esprit critique une grande cause nationale""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""G\u00e9rald"", ""Bronner"", "":"", ""\""Faisons"", ""de"", ""l'"", ""esprit"", ""critique"", ""une"", ""grande"", ""cause"", ""nationale\""""]"
948,Le business antivax,"[0, 0, 0]",0,[],"[""Le"", ""business"", ""antivax""]"
949,Cantal : crainte qu'une zone humide ne soit bientôt transformée en carrière,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Cantal"", "":"", ""crainte"", ""qu'"", ""une"", ""zone"", ""humide"", ""ne"", ""soit"", ""bient\u00f4t"", ""transform\u00e9e"", ""en"", ""carri\u00e8re""]"
950,Le Dessous des cartes - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""Dessous"", ""des"", ""cartes"", ""-"", ""L'"", ""Instant"", ""M""]"
951,Entre Google et Apple c'est la guerre des messages verts et des messages bleus,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Entre"", ""Google"", ""et"", ""Apple"", ""c'"", ""est"", ""la"", ""guerre"", ""des"", ""messages"", ""verts"", ""et"", ""des"", ""messages"", ""bleus""]"
952,Le questionnaire Jupiproust de Iegor Gran,"[0, 0, 0, 0, 0, 0]",1,[],"[""Le"", ""questionnaire"", ""Jupiproust"", ""de"", ""Iegor"", ""Gran""]"
953,Primaire populaire grève des enseignants programme présidentiel : Anne Hidalgo invitée du 7/9,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Primaire"", ""populaire"", ""gr\u00e8ve"", ""des"", ""enseignants"", ""programme"", ""pr\u00e9sidentiel"", "":"", ""Anne"", ""Hidalgo"", ""invit\u00e9e"", ""du"", ""7/9""]"
954,Le retour des néonicotinoïdes,"[0, 0, 0, 0]",0,[],"[""Le"", ""retour"", ""des"", ""n\u00e9onicotino\u00efdes""]"
955,"Valérie Lemercier : ""Je ne vois pas l'intérêt de vivre si on ne rit pas""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Val\u00e9rie"", ""Lemercier"", "":"", ""\""Je"", ""ne"", ""vois"", ""pas"", ""l'"", ""int\u00e9r\u00eat"", ""de"", ""vivre"", ""si"", ""on"", ""ne"", ""rit"", ""pas\""""]"
956,Mimi Marchand : portrait d'une influente de la République sur France 2 - Capture d'écrans,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Mimi"", ""Marchand"", "":"", ""portrait"", ""d'"", ""une"", ""influente"", ""de"", ""la"", ""R\u00e9publique"", ""sur"", ""France"", ""2"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
957,La Master Classe de Lucien Jean-Baptiste : Tarzan,"[0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""La"", ""Master"", ""Classe"", ""de"", ""Lucien"", ""Jean-Baptiste"", "":"", ""Tarzan""]"
958,"""Valérie Pécresse elle est pas encore présidente et elle se brouille déjà avec les allemands""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Val\u00e9rie"", ""P\u00e9cresse"", ""elle"", ""est"", ""pas"", ""encore"", ""pr\u00e9sidente"", ""et"", ""elle"", ""se"", ""brouille"", ""d\u00e9j\u00e0"", ""avec"", ""les"", ""allemands\""""]"
959,Triturons la langue française - La chronique langue de Laélia Véron,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Triturons"", ""la"", ""langue"", ""fran\u00e7aise"", ""-"", ""La"", ""chronique"", ""langue"", ""de"", ""La\u00e9lia"", ""V\u00e9ron""]"
960,"""Gnossienne n°1"" d'Erik Satie la carte blanche d'Anne Queffélec","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Gnossienne"", ""n\u00b01\"""", ""d'"", ""Erik"", ""Satie"", ""la"", ""carte"", ""blanche"", ""d'"", ""Anne"", ""Queff\u00e9lec""]"
961,"Pêche : le chalut de fond ""bulldozer"" des océans","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""P\u00eache"", "":"", ""le"", ""chalut"", ""de"", ""fond"", ""\""bulldozer\"""", ""des"", ""oc\u00e9ans""]"
962,Hugo Travers ou comment jongler avec les réseaux - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Hugo"", ""Travers"", ""ou"", ""comment"", ""jongler"", ""avec"", ""les"", ""r\u00e9seaux"", ""-"", ""L'"", ""Instant"", ""M""]"
963,"Sophie Cluzel : ""Changer la donne de façon assez rapide en changeant notre regard"" sur le handicap","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Sophie"", ""Cluzel"", "":"", ""\""Changer"", ""la"", ""donne"", ""de"", ""fa\u00e7on"", ""assez"", ""rapide"", ""en"", ""changeant"", ""notre"", ""regard\"""", ""sur"", ""le"", ""handicap""]"
964,"Delphine Ernotte : ""J'ai bien l'intention de continuer à exercer mon mandat jusqu'au bout""","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Delphine"", ""Ernotte"", "":"", ""\""J'"", ""ai"", ""bien"", ""l'"", ""intention"", ""de"", ""continuer"", ""\u00e0"", ""exercer"", ""mon"", ""mandat"", ""jusqu'"", ""au"", ""bout\""""]"
965,Real Madrid - Fc Barcelone : un classico de foot en clair - Capture d'écrans,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Real"", ""Madrid"", ""-"", ""Fc"", ""Barcelone"", "":"", ""un"", ""classico"", ""de"", ""foot"", ""en"", ""clair"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
966,Le questionnaire Jupiproust de Thibaut Garcia - Le questionnaire Jupiproust,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""Le"", ""questionnaire"", ""Jupiproust"", ""de"", ""Thibaut"", ""Garcia"", ""-"", ""Le"", ""questionnaire"", ""Jupiproust""]"
967,"""C’est plus une présidentielle c’est le casting de la France a un incroyable talent "" - Le Journal","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""C\u2019est"", ""plus"", ""une"", ""pr\u00e9sidentielle"", ""c\u2019est"", ""le"", ""casting"", ""de"", ""la"", ""France"", ""a"", ""un"", ""incroyable"", ""talent"", ""\"""", ""-"", ""Le"", ""Journal""]"
968,Dans la bulle de Florence Cestac,"[0, 0, 0, 0, 0, 0]",0,[],"[""Dans"", ""la"", ""bulle"", ""de"", ""Florence"", ""Cestac""]"
969,Icemageddon : tempête de glace rarissime en Alaska,"[0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Icemageddon"", "":"", ""temp\u00eate"", ""de"", ""glace"", ""rarissime"", ""en"", ""Alaska""]"
970,Raquel Garrido : guérilla médiatique sur C8 L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Raquel"", ""Garrido"", "":"", ""gu\u00e9rilla"", ""m\u00e9diatique"", ""sur"", ""C8"", ""L'"", ""Instant"", ""M""]"
971,"Gérard Larcher sur le pass vaccinal : ""nous voulons l'adapter à la réalité""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""G\u00e9rard"", ""Larcher"", ""sur"", ""le"", ""pass"", ""vaccinal"", "":"", ""\""nous"", ""voulons"", ""l'"", ""adapter"", ""\u00e0"", ""la"", ""r\u00e9alit\u00e9\""""]"
972,"Patrice Evra abusé sexuellement : ""Parle quand tu es prêt mentalement""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Patrice"", ""Evra"", ""abus\u00e9"", ""sexuellement"", "":"", ""\""Parle"", ""quand"", ""tu"", ""es"", ""pr\u00eat"", ""mentalement\""""]"
973,"""Sherlock Holmes: Chapter One"" élémentaire mais pas terre à terre - #LFAJV","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Sherlock"", ""Holmes:"", ""Chapter"", ""One\"""", ""\u00e9l\u00e9mentaire"", ""mais"", ""pas"", ""terre"", ""\u00e0"", ""terre"", ""-"", ""#LFAJV""]"
974,Et si le covid 19 nous poussait à une autre approche de la santé - En toute subjectivité,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Et"", ""si"", ""le"", ""covid"", ""19"", ""nous"", ""poussait"", ""\u00e0"", ""une"", ""autre"", ""approche"", ""de"", ""la"", ""sant\u00e9"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
975,Une idée pour se détendre : les vidéos de menuiserie japonaise - Capture d'écrans,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Une"", ""id\u00e9e"", ""pour"", ""se"", ""d\u00e9tendre"", "":"", ""les"", ""vid\u00e9os"", ""de"", ""menuiserie"", ""japonaise"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
976,De Gaulle et Jean Jaurès - Le Sketch avec Manon bril,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""De"", ""Gaulle"", ""et"", ""Jean"", ""Jaur\u00e8s"", ""-"", ""Le"", ""Sketch"", ""avec"", ""Manon"", ""bril""]"
977,Primaire populaire 5G et homards hallucinogènes - Le Journal de 17h17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""Primaire"", ""populaire"", ""5G"", ""et"", ""homards"", ""hallucinog\u00e8nes"", ""-"", ""Le"", ""Journal"", ""de"", ""17h17""]"
978,L'invité du 13h : Pierre Larrouturou,"[0, 0, 0, 0, 0, 0, 0]",0,[],"[""L'"", ""invit\u00e9"", ""du"", ""13h"", "":"", ""Pierre"", ""Larrouturou""]"
979,La concentration des médias dans le viseur du Sénat - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""La"", ""concentration"", ""des"", ""m\u00e9dias"", ""dans"", ""le"", ""viseur"", ""du"", ""S\u00e9nat"", ""-"", ""L'"", ""Instant"", ""M""]"
980,"Charlotte Gainsbourg - Jane Birkin : ""Je n'ai jamais osé la prendre en photo cela m'intimide""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Charlotte"", ""Gainsbourg"", ""-"", ""Jane"", ""Birkin"", "":"", ""\""Je"", ""n'"", ""ai"", ""jamais"", ""os\u00e9"", ""la"", ""prendre"", ""en"", ""photo"", ""cela"", ""m'"", ""intimide\""""]"
981,"Nicolas Bray à propos de la rentrée ce lundi : ""Ça va être une journée d'enfer""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Nicolas"", ""Bray"", ""\u00e0"", ""propos"", ""de"", ""la"", ""rentr\u00e9e"", ""ce"", ""lundi"", "":"", ""\""\u00c7a"", ""va"", ""\u00eatre"", ""une"", ""journ\u00e9e"", ""d'"", ""enfer\""""]"
982,Sommes nous condamnés à élire des présidents minoritaires En toute subjectivité Natacha Polony,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Sommes"", ""nous"", ""condamn\u00e9s"", ""\u00e0"", ""\u00e9lire"", ""des"", ""pr\u00e9sidents"", ""minoritaires"", ""En"", ""toute"", ""subjectivit\u00e9"", ""Natacha"", ""Polony""]"
983,"""Zone Interdite"" enquête sur les nouveaux dangers numériques - Capture d'écrans","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Zone"", ""Interdite\"""", ""enqu\u00eate"", ""sur"", ""les"", ""nouveaux"", ""dangers"", ""num\u00e9riques"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
984,"A Landier : ""chaque parti est en train de chercher le mix de valeurs qui répond à son électorat""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""A"", ""Landier"", "":"", ""\""chaque"", ""parti"", ""est"", ""en"", ""train"", ""de"", ""chercher"", ""le"", ""mix"", ""de"", ""valeurs"", ""qui"", ""r\u00e9pond"", ""\u00e0"", ""son"", ""\u00e9lectorat\""""]"
985,On n'arrête pas l'éco avec Stéphane Boujnah Pdg d'Euronext,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""On"", ""n'"", ""arr\u00eate"", ""pas"", ""l'"", ""\u00e9co"", ""avec"", ""St\u00e9phane"", ""Boujnah"", ""Pdg"", ""d'"", ""Euronext""]"
986,"K Delli : ""La présidence de l'Ue ne doit pas être un marchepied pour la présidentielle""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""K"", ""Delli"", "":"", ""\""La"", ""pr\u00e9sidence"", ""de"", ""l'"", ""Ue"", ""ne"", ""doit"", ""pas"", ""\u00eatre"", ""un"", ""marchepied"", ""pour"", ""la"", ""pr\u00e9sidentielle\""""]"
987,Parenthood de Ron Howard - La chronique de Léo Karmann,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[""Léo Karmann""]","[""Parenthood"", ""de"", ""Ron"", ""Howard"", ""-"", ""La"", ""chronique"", ""de"", ""L\u00e9o"", ""Karmann""]"
988,"""Un nouveau protocole sanitaire remplace le nouveau protocole sanitaire"" - Le Journal de 17h17","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""\""Un"", ""nouveau"", ""protocole"", ""sanitaire"", ""remplace"", ""le"", ""nouveau"", ""protocole"", ""sanitaire\"""", ""-"", ""Le"", ""Journal"", ""de"", ""17h17""]"
989,Apple franchit le seuil des 3 000 milliards de dollars : une première dans l'histoire de la bourse,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Apple"", ""franchit"", ""le"", ""seuil"", ""des"", ""3"", ""000"", ""milliards"", ""de"", ""dollars"", "":"", ""une"", ""premi\u00e8re"", ""dans"", ""l'"", ""histoire"", ""de"", ""la"", ""bourse""]"
990,Les émeutes antivaccins de 1885 à Montréal,"[0, 0, 0, 0, 0, 0, 0]",0,[],"[""Les"", ""\u00e9meutes"", ""antivaccins"", ""de"", ""1885"", ""\u00e0"", ""Montr\u00e9al""]"
991,Sète : colère autour d’un projet de parking souterrain,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""S\u00e8te"", "":"", ""col\u00e8re"", ""autour"", ""d\u2019un"", ""projet"", ""de"", ""parking"", ""souterrain""]"
992,Dino Buzzati l'écrivain-journaliste - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Dino"", ""Buzzati"", ""l'"", ""\u00e9crivain-journaliste"", ""-"", ""L'"", ""Instant"", ""M""]"
993,Lettre à Gisèle Halimi - En toute subjectivité Anne-Cécile Mailfert,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Lettre"", ""\u00e0"", ""Gis\u00e8le"", ""Halimi"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9"", ""Anne-C\u00e9cile"", ""Mailfert""]"
994,Au Ces de Las Vegas des innovations à gogo et les entreprises françaises en bonne position,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Au"", ""Ces"", ""de"", ""Las"", ""Vegas"", ""des"", ""innovations"", ""\u00e0"", ""gogo"", ""et"", ""les"", ""entreprises"", ""fran\u00e7aises"", ""en"", ""bonne"", ""position""]"
995,Le questionnaire Jupiproust de Frédérique Matonti,"[0, 0, 0, 0, 0, 0]",1,[],"[""Le"", ""questionnaire"", ""Jupiproust"", ""de"", ""Fr\u00e9d\u00e9rique"", ""Matonti""]"
996,Raphael - La Nuit N'en Finit Plus (cover),"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Raphael"", ""-"", ""La"", ""Nuit"", ""N'"", ""en"", ""Finit"", ""Plus"", ""(cover)""]"
